	1	Goods	App	Delivery	Payment	CS	Price	Marketing	AD
1042	앱이 자꾸 인터넷 연결이 안돼서 계속 설치 합니다~참 불편하네요	0	1	0	0	0	0	0	0
1043	업데이트 후 이용시 멜론어플 재생이 자동으로 종료됩니다.. 저만그런건지. 버그같으니 확인 부탁드립니다	0	1	0	0	0	0	0	0
1044	여기에 파는 물건 전부 정품인가요?	1	0	0	0	0	0	0	0
1045	고객님, 안녕하세요. 롯데닷컴입니다. 먼저, 쇼핑에 불편을 드려 죄송합니다. 지속적으로 서비스 개선을 위해 노력하고 있으나 만족시켜드리지 못한 점 죄송합니다. 로그인 오류는 고객님의 소중한 의견을 바탕으로 현상과 원인을 파악 완료했고, 일부는 조치되었습니다. 나머지 잔여 오류는 빠른 시일 내에 수정해서 반영할 예정입니다. 롯데닷컴 서비스 이용에 불편을 드려 다시 한 번 죄송합니다. 감사합니다.	1	1	1	0	1	0	0	0
1046	고맙습니당 아 너무 좋아 요♡	0	0	0	0	0	0	0	0
1047	깔자마자 인터넷연결오류, 처리오류 상품구매를 할수가 없네요. 몇번시도 끝에 결국 앱삭제해버렸어요. 다른 곳에서 구매하는게 나을 것 같아요.	1	1	0	0	1	0	0	0
1048	인터넷연결하라고뜨네요 조치해주세요 로그인이안되서상품구매후 조회도못하고있네요	1	1	0	0	0	0	0	0
1049	이런!!!장난하는것도아니고!! 다운받아놓고 몇일지남 인터넷연결을확인하란글이뜨질않나!!!?? 장난하나?? 이게 제거하고다시깔고를 수십번반복질!!!!짜증나네!!!😡	0	1	0	0	0	0	0	0
1050	7월 27일 인터넷 연결관련 조취된 내용이라고 및에 답변이 되어있던데요 왜 오늘 8월 6일인 오늘 인터넷연결불량으로 앱 실행이 되지를 않네요 ...	1	1	0	0	1	0	0	0
1051	어제 인터넷연결 안된걸로 접속못한거 보상해주쇼 출석체크 하루못한거 어떻게 보상하실껴?	0	1	0	0	0	0	1	0
1052	왓챠 2개월 준다고해서 겨우 깔고 비밀번호 바꿔서 로그인했드만 고객님은 이용대상이 아니라고 한다. 이벤트 이용가능대상이 누군지 정확히 써놓지도 않아놓고 왜인지도 모른채로 시간을 날림 비밀번호는 웃기게도 특수문자를 사용해야되는데다가 8자가 넘어야되고 3자이상 연속된 알파벳이 안된다고함 !2ppawea12 복잡한 비밀번호엿는데 규칙에 어긋난다고 안됬다. 일이 이렇게 되는 걸로 보아 앞으로는 롯데닷컴에서 절때 물건 사는 일은 없을듯..미리 거르게 해줘서 고마워요!	1	1	0	0	1	0	1	0
1053	좋아요	0	0	0	0	0	0	0	0
1054	전반적으로 만족합니다.	0	0	0	0	0	0	0	0
1055	좋아요	0	0	0	0	0	0	0	0
1056	좋아요	0	0	0	0	0	0	0	0
1057	쇼핑하기 편리해요.	0	0	0	0	0	0	0	0
1058	좋아요	0	0	0	0	0	0	0	0
1059	좋아요 최근본상품.가격비교 잘보여요	1	0	0	0	0	1	0	0
1060	유용하게 잘 보고 있어요	0	0	0	0	0	0	0	0
1061	여러업체를통해 물건을 구입해보았지만,여기처럼 입금하자마자 주문해줘서감사하단문자와함께 중간중간어떤경로로상품이 전해지며 어느정도시일이걸리는지 자세하고도 진심어린 문자 보내주는 업체는 없었습니다. 팔면 그만인 식이라는 다른업체들에게 모범이 되어주셔서 거듭 감사하구요! 모든 상담직원들께 또 이런 리뷰로인해서라도 막말해대는 손님으로인해,맘에 상처받지말고 용기와 자부심을 가졌으면 합니다!! 화이팅^^^	1	1	0	1	1	0	0	0
1062	홈을 누르면 매번 앱중지 창이 뜬다. 뭐 이런 앱이?	0	1	0	0	0	0	0	0
1063	하 진짜 회원가입 하는데 너무 오래걸림 무슨 보안번호 들이면 처음부터다시하고 아이디 비번 만드는것도 아이디랑 동일 3회이상 있으면안되고 번호 동일도 안되고 무슨 진짜 개떡같이 만들너 났어 최악중에 최악 진짜 왓챠 이벤트해서 겨우겨우 몇십분 동안 가입해서 응모했더니 정기회원이라 대상이 안된다고? 하 참나 어이가없어서 ~ 에휴 그럼 미리 공지를 하던가 진짜 최악 진심 최악 아까운 시간만 버렸내 별 한개도 아깝내 이 글 읽고 내가 준 별은 한개가 아니라 0.ㅂ 개라는걸 이해하자	0	1	1	0	1	0	1	0
1064	아니 가입하자마자 로그인했는데 비정상계정이라는건 뭡니까. 회원가입할때 휴대폰인증하는 창은 아예 활성화되지도 않고.	0	1	0	0	1	0	1	0
1065	인터넷 연결을 확인하세요 라는 오류 발생해서 수정되었다는 글이 있던데..난 이제 이 오류가 발생한 이유가 뭔지? 앱 제거 했다가 다시 깔아야하나--^	0	1	0	0	0	0	0	0
1066	빠른배송 좋네요~	0	0	1	0	0	0	0	0
1067	좋은물건 부탁드립니다	1	0	0	0	0	0	0	0
1068	최악 포토리뷰쓰려면 꼭 앱을 깔아야한대서 깔았더니 포토리뷰는 등록되지도 않고 에러만 뜸	0	1	0	1	0	0	0	0
1069	몇일째, 비밀번호 바꺼도 틀렸다고 나오고 진짜 열받어서 이거 왜이럽니까? 수시로 보고 살거있나 체크하는데 아주 승질납니다. 자동으로 로그아웃이 되어있질 않나 인증받다가 끝날판	0	1	0	0	0	0	0	0
1070	왜 어제부터 계속. 인터넷연결확인하라고뜨나요?	0	1	0	0	0	0	0	0
1071	인터넷연결 확인하라고 하네요~아주 잘터지는데...	0	1	0	0	0	0	0	0
1072	없는상품팔고 환불처리하면 그만인가요	1	0	0	0	1	0	0	0
1073	접속안됨...인터넷연결 되있는데 뭘 계속확인하라그럼	0	1	0	0	0	0	0	0
1074	어플 깔면 왓챠 이용권준데서 깔았더니 뭐?! 혜택대상이아니라고? 장난하나ㅋㅋㅋ다시삭제	0	0	0	0	0	0	0	0
1075	업데이트가 잦지만 득템 할수있는 상품이 많아 자주들어오고싶은 앱중 하나입니다.	1	1	0	0	0	0	0	0
1076	업데이트하고 인터넷 연결 안된다고 계속 떠서 사용못하는 중이요. 앱 제거할까봐요	1	1	0	0	0	0	0	0
1077	업데이트가 너무 잦아요	0	1	0	0	0	0	0	0
1078	주문한 상품 아닌 다른상품이 도착해 맘 상했지만 그대로 입기로 핬어요	1	1	1	0	0	0	0	0
1079	장난하는 것도 아니고 회원가입을 몇번이나 시도해봤는데 처음에 아이디를 입력할때 쓸 수 없는 이메일이라 뜨지 않나 전에 가입한 적이 한번도 없었는데 말이죠. 황당해서 여러번 다시 시도해봤는데 갑자기 사용가능떠서 겨우 가입하겠구나 했는데 이번엔 전화번호 입력란에 숫자가 않뜨질않나 제 핸드폰 키포드란이 문제가 있나해서 다른 곳에 시도해봤는데 잘만되더군요 왜 이런 건지 몰라도 오류를 발견하고 고첬으면 좋겠습니다.	1	1	0	0	1	0	1	0
1080	인터넷연결을확인하라는데왜이러는건지 출첵이벤트및 럭키리본모으기도못하고이거야원 일부러당첨확률줄이게하려는꼼수인건지 ―,.―	0	1	0	0	0	0	1	0
1081	업데이트했더니 인터넷연결이 안된다고 접속이 안되는경우는 뭐임? 왜관리를안함?	0	1	0	0	1	0	0	0
1082	잘 사용하고있어요	1	0	0	0	0	0	0	0
1083	너무 자주업그레이드 하는거아닌가요? 꼭 제휴카드 아니여도 괜찮은 이벤트좀부탁드려요 하나카드는 왜항상 이벤트를안하는건지 ㅜㅜ	0	0	0	1	0	0	1	0
1084	너무 버벅거려서 사용하기 꺼려지네요. 인내심을 같고해도 이건 너무 합니다.	1	0	0	0	0	0	0	0
1085	너무 느려서 안좋음	0	0	0	0	0	0	0	0
1086	엘페이 쓰려니 안됩니다. 데이터 복호화 에러[4001] 이게 계속떠요. 앱지우고깔아도 마찬가지입니다	0	1	0	1	0	0	0	0
1087	유용한 상품이 많아요	1	0	0	0	0	0	0	0
1088	너무 자주 앱 시스템을 바꾸다보면?기존의 시스템에 사용자들이 익숙해져있는데... 익숙해지면 바뀌고 입숙해지면 바뀌고 하다보면? 사용하는데 있어 불편을 느낄수도 있겠죠^^	1	1	0	1	0	0	0	0
1089	다른어플은 다 되는데 갑자기 인터넷연결확인하라고 알림뜨는건 뭔지..와이파이 꺼도 똑같고 .. 이건 뭔가요?ㅡㅡ	0	1	0	0	0	0	0	0
1090	중국이 중국하듯 롯데 담당자도 롯데함...	1	0	0	0	0	0	0	0
1091	이 앱은 왜 자꾸 중지되는거죠?다신 쓰고 싶지 않을정도로 기분 나쁨.하루에 10번도 중지 되니 사용할수가 없네요...	1	1	0	0	0	0	0	0
1092	왜 자꾸 인터넷연결 확인이라 뜨나요	0	1	0	0	0	0	0	0
1093	좋아 좋아요	0	0	0	0	0	0	0	0
1094	물건이비싸요	1	0	0	0	0	0	0	0
1095	자꾸 끊어져요	0	0	0	0	0	0	0	0
1096	mm	0	0	0	0	0	0	0	0
1097	한번의 접속을 위해 십여차례씩 시도하는 매우불편한 앱이예요. 아예,접속을 안하는 편이 스트레스 받지 않는 앱이네요.	0	1	0	0	0	0	0	0
1098	배송지 고치려고 20분간 씨름하다 결국 삭제하고 지마켓에서삼 싸도 여기선안산다. 최악쇼핑몰	0	1	0	0	0	0	0	0
1099	업데이트 후 연결을 할 수 없다고 하네요 삭제-재설치-삭제-재설치..하다가 포기. 현재는 사용안하고 있음. 빠른 조치 요망.	1	1	0	0	0	0	0	0
1100	왜자꾸 앱중지되는거에요? 진짜 속터져서 못쓰겠네요 그리고 업데이트할수록 더 느려지고 오류더많아지고!!!	0	1	0	0	0	0	0	0
1101	롯데 전산담당자 바꿔야할듯요 업뎃될때마다 더 나빠지는데 오류나 꺼짐은 왜이리 많은지	0	1	0	0	0	0	0	0
1102	다양한소재가 저렴하게 나오는것같아 쇼핑에 즐거움도있는듯...	0	0	0	0	0	0	0	0
1103	어플이 열리지가 않아요 어플 구동시키면 갑자기 중지 됐다는 팝업뜨면서 아예 어플 자체가 안열리네요 ㅡㅡ	0	0	0	0	0	0	0	1
1104	업데이트 후 속도가 정말 빨라졌네요.	0	1	0	0	0	0	0	0
1105	인터넷 연결하라는 알림 후 중지됨. 업데이트하더니 쓰지도 못하게 해놨네요.	0	1	0	0	0	0	0	0
1106	다들 똑같은 입장이네요. 자꾸 오류나고 속도 엄청 느리고. . 빠른 조치 부탁드립니다~~	0	1	0	0	0	0	0	0
1107	인터넷을 연결을 확인 하라면서 자꾸 꺼져요 접속조차 안되요	0	1	0	0	0	0	0	0
1108	물건 구매하려는데 데이터를 사용해도 와이파이를 사용해도 앱 실행이안되네요 롯데는 앱 사용할때 오래걸리거나 오류가 많이나서 사용하기 꺼려져요	1	1	0	0	0	0	0	0
1109	좋은정보 좋은 상품~~	1	0	0	0	0	0	0	0
1110	갖다 버려라... 업뎃하고 나서 매번 인터넷연결을 확인하라는 메세지 뜨고 매번 제거 후 설치를 반복하고 있다.. 너무 불편함..	0	1	0	0	0	0	0	0
1111	다시 다운받아쓰는데 심심하면 인터넷연결이 어쩌고..다른앱 다~~되는데 다시 지우고 또 깔고 뭐하는 짓인지...쇼핑을 하라는건지 하지말라는건지...정말 짜증나네요..	0	1	0	0	0	0	0	0
1112	안녕	0	0	0	0	0	0	0	0
1113	이딴것도 어플이라고 만들었습니까? 여태까지 사용해본 모든 어플들 중에 최악이네요. 업데이트는 매번 왜 하는건가요? 뭐하나 나아지는게 없는데...	1	1	0	0	0	0	0	0
1114	쇼핑하기 불편해요 진짜 업뎃하면 더 좋아져야하는거 아닌가요	0	0	0	0	0	0	0	0
1115	제품 정보 확대가 대단히 불편하거나, 불가능한 경우가 댑따 많음. 그러니까, 사진만 대충 보고 사라!는 뜻으로 알고있음	1	0	0	0	0	0	0	0
1116	인터넷연결이 안된다며 앱 실행이 안되네요	0	1	0	0	0	0	0	0
1117	앱으로만 사진올릴 수 있다고해서 이용하는데 상품평이 안써집니다.	1	1	0	0	0	0	0	0
1118	의류 구입했는데 만족	1	0	0	0	0	0	0	0
1119	상품평 다썼는데 오류나서 업로드가 안됨. 여러번 시도해도 계속 안됨 상품평 쓰지말란건가요..? 글고 앱도 계속 쓰는데 꺼져요..넘 불안정한 앱	0	1	0	0	0	0	0	0
1120	잘튕김	0	0	0	0	0	0	0	0
1121	L포인트가 야금야금 쌓여서 좋아요~	0	0	0	0	0	0	1	0
1122	진짜 요즘은 인터넷 연결안된다는 글만 나오구 바로 들가기바 넘 힘들어	0	1	0	0	0	0	0	0
1123	자꾸 꺼집니다. 미칠거 같습니다	0	0	0	0	0	0	0	0
1124	예전 버젼도 그렇지만 하다가 앱이 종료되요. 진짜 화딱지난 게 한두번이 아니예요. 글고 검색 후 보여지는 화면이 스크롤 시 넘 느려요. 상품보는 것도 점점 뒤쳐지네요. 예전이 나았어요.	1	1	0	0	0	0	0	0
1125	완전 꽝입니다 롯데 이름부끄럽게 창꺼지고 갑자기 닫히고 삭제할까 고민중	0	0	0	0	0	0	0	0
1126	인터넷 연결이. 안되어있다고. 자꾸. 오류. 뜨네요~다른 롯데 앱은. 잘쓰고. 있는데...여긴. 왜이런가요?	0	1	0	0	0	0	0	0
1127	쿠폰 선택창 0.1초만에 꺼짐 개선 안해주세요?? 개선도 안해줄거면 대체 쿠폰 왜 주시는겁니까ㅡㅡ 기본 할인 쿠폰 선택도 안돼 대체 뭐하자는건지ㅡㅡ 같은 답변만 늘어놓지 마시고 빨리 개선해주세요ㅡㅡ	0	1	0	0	1	1	1	0
1128	깔끔하고 바람도 시원해요~	0	0	0	0	0	0	0	0
1129	좋아요	0	0	0	0	0	0	0	0
1130	1대1문의남길때 자판창이 아래로사라져서불편해요	0	0	0	0	0	0	0	0
1131	롯데닷컴 몇 년째 사용중입니다. 몇번 버전이 바뀌었는데 이번은 정말 최악이라 리뷰 남깁니다. 이럴거면 왜 버전을 바꾸라고 하는건지...쇼핑하다 짜증나서 그냥 다른데 가서 사게됩니다...	1	1	0	0	0	0	0	0
1132	리뉴얼 되고 더 깔끔해졌네요. 상품상세도 예뻐졌네요.	1	1	0	0	0	0	0	0
1133	오류로 꺼짐 많고 버그도 많음 실망 큼	0	1	0	0	0	0	0	0
1134	리뉴얼 시작부터 먹통에... 접속도 느리고 그렇다고 사용성이 나아진 부분도 없습니다. 롯데닷컴 기존 사용자의 정보와 히스토리는 자동으로 넘어와야 하는거 아닐까요? 기존 사용자 정보 백지화에 등급 혜택은 모두 사라졌군요. 통합앱을 만들고 싶었다면 기존앱을 두고 새로운 다운로드를 유도 하시던지 무슨 자신감으로 강제로 업데이트 하게 만들곤 이런 사용성입니까? 롯데닷컴사용자의 혜택은 하루아침에 없애버리고 이도저도 아닌 거대 쇼핑몰이 된것 같네요~ 있던백화점 브랜드와 상품라인들도 많이 없어지고 검색도 제대로 되지않습니다. 잠깐 사용으로 짜증과 피로가 누적되어 쇼핑욕구가 사라집니다. 자주 방문했던 고객으로 정말 실망입니다.	1	1	1	0	1	0	1	0
1135	업데이트하니까 오류도 많이 나고 속도도 느리고,상품검색도 잘 안되요.원래 앱이 사용하기 편리한거 같아요.	1	1	0	0	0	0	0	0
1136	굿이예요	0	0	0	0	0	0	0	0
1137	업데이트 되고 계속 에러나서 깔았다 지웠다 반복하고 있어요	0	1	0	0	0	0	0	0
1138	업글 전이 훨나은듯...접속불가상태ㅜㅜ	1	1	0	0	0	0	0	0
1139	"오늘 사용하려니 업뎃이 됐는지 다른 쇼핑앱들 잘되는데 자꾸 ""인터넷 켜라""라고 뜨네요~ 사용해야하는데...빨리 해결해주세요"	1	1	0	0	0	0	0	0
1140	타 쇼핑 어플들처럼 만들어주세요.로딩속도 느리고 슬라이드감도 안좋아요.	0	0	0	0	0	0	0	0
1141	니상새요ㅡㅡ.인터넷다켜져있는데 인터넷키가고만.뜨네요ㅡㅡ	0	1	0	0	0	0	0	0
1142	오류 너무 심해요ㅠㅠㅠ 이전버전보다 심해서 중간에 앱이 종료되는경우가 너무많아요ㅠ	0	1	0	0	0	0	0	0
1143	원본보기 누르지 않아도 바로 확대보기 되게 해 주세요. 제발요	0	0	0	0	0	0	0	0
1144	좋아여	0	0	0	0	0	0	0	0
1145	편리하고 좋아요	0	0	0	0	0	0	0	0
1146	쿠폰적용 창이 안떠 앱 삭제 후 재설치하려고 하는데 오류코드 24가 뜨면서 설치가 안되네요... ㅡㅡ 이것저것 도움말 보며 해봤는데 안되는데... 방법이 없을까요...	0	1	0	0	0	0	1	0
1147	출석체크가 안됨	0	0	0	0	0	0	1	0
1148	할인쿠폰 선택이 어느순간부터 안돼요 넘 불편합니다 어플을 삭제했다가 다시 깔아더 안되던데요	0	0	0	0	0	1	1	0
1149	인터넷 연결하라며 앱이 실행 안돼요	0	1	0	0	0	0	0	0
1150	인터넷 연결확인하라고 하고 걍 꺼짐~ 연결되있는데!!!! 모죠??	0	1	0	0	0	0	0	0
1151	바뀐거조은거같네	0	0	0	0	0	0	0	0
1152	인터넷연결을확인하라며 업데이트후에 접속이안됨..ㅡㅡ	0	1	0	0	0	0	0	0
1153	업데이트를 하라고 해서 했더니 아이콘이 사라졌어요. 분명 설치는 되어 있는데.. 제거하고 다시 설치해 보려고요. 번거롭네용..	0	1	0	0	0	0	0	0
1154	Soso that is um......	0	0	0	0	0	0	0	0
1155	이전께더좋음 자꾸꺼짐 뭥미?	0	0	0	0	0	0	0	0
1156	다양하고 저렵하다	1	0	0	0	0	0	0	0
1157	고객님 안녕하세요, 롯데닷컴입니다.	0	0	0	0	1	0	0	0
1158	5분이상 쇼핑할수가 없음 하도 다운되서	0	1	0	0	0	0	0	0
1159	새로워진롯데닷컴 소비자눈높이에 잘맞춰서 넘 편리하고 좋아요	0	0	0	0	1	0	0	0
1160	더 시원한 느낌.깔끔하네요.	0	0	0	0	0	0	0	0
1161	생각하지않았는데 샘풀을 요것저것 많이챙겨주셨더라구요.감사히 잘 쓸께요.	0	0	0	0	0	0	0	0
1162	쿠폰 설정해서 결제할려다 스트레스 받아 못 사겠음 ㅡ.ㅡ;;;;;; 되야 말이지	0	1	0	1	0	0	1	0
1163	너무느려요	0	0	0	0	0	0	0	0
1164	레이온 소재라서 비침이 없고 시원함. 단 딱 그 가격의 옷 임.	1	0	0	0	0	1	0	0
1165	좋은 앱 부탁해요	0	1	0	0	0	0	0	0
1166	오늘은 왜 출첵이 안되나요?	0	0	0	0	0	0	1	0
1167	상품도 매우 다양하고 저렴해서 롯데온을 가장 많이 사용하네요	1	0	0	0	0	0	0	0
1168	오늘 처음 써봤는데, 괜찮네요.	0	0	0	0	0	0	0	0
1169	5/7 취소한 게 아직까지 미처리고 오류 남발에 불편만 더해지는 업 아니... 다운그레이드 ㅠㅠ	0	1	0	0	0	0	0	0
1170	쿠폰선택을 못하게 일부러 막은건가요?? 쿠폰선택이 활성화가안되어 선택을 할수도없고, pc버젼과는 쿠폰도 다르고 ~ 앱을 지웠다가 다시깔아도 똑같고~ 이용하지 말라는거죠? 관리자는 답변복사붙이기하면서 장난하자는건지.. 성의도없고..	1	1	0	0	1	0	1	0
1171	답답해뒤지것다	0	0	0	0	0	0	0	0
1172	결제단계에서 쿠폰적용하려고 누르면 아주 잠깐 쿠폰창이 떴다가 사라진다고요. 6월달부터 롯데닷컴 앱에 쿠폰적용 불가 버그 생긴거 같은데 왜 수정을 안하고 계속 답변이 복사 붙여넣기만 하고 있어요? 다른 쇼핑몰로 고객들 이동하는거 안보이세요?	0	1	0	1	1	0	1	0
1173	일좀해라 진짜 문제가있으면 파악하고 고칠생각은안하고 붙여넣기답변만하고있네 직접결제한번해보면바로문제파억되겠구만 쿠폰적용이 안된다고	1	0	0	1	1	0	1	0
1174	밑에 분 말씀처럼 전엔 안그랬는데 갑자기 결재창에 할인 쿠폰이 선택이 안되서 결재를 할 수가 없네요. 지웠다가 다시 깔아도 안되네요	0	0	0	1	0	1	1	0
1175	할인쿠폰창이 0.1초만에 닫혀서 클릭을 할수가 없어요. 전엔 안그랬는데 며칠전부터 그러네요.앱을 삭제하고 다시 깔아도 똑같아요. 롯데닷컴 홈페이지로 들어가도 똑같구요.쇼핑하기 싫어지네요. 수정해주세요.	0	1	0	0	0	1	1	0
1176	아니 문의하기나 톡상담에 글이 안써지는건 머죠??다른건 다 되는데 ....답답하네요 이건 머지요???????????pc에서만 되는간가요???????? 어플에서 문의하기 쓰려는데 입력이 안되다니 먼가요???	0	1	0	0	1	0	0	0
1177	너무너무 느려서 짜증나서 다른데서 검색하고 여기서 주문하고..아님 그냥 안들어가게되요	1	1	0	0	0	0	0	0
1178	여전히 해외에서는 안되는건가요? 홈페이지 앱 모두 접속이 안되네요	0	1	0	0	0	0	0	0
1179	좋아요	0	0	0	0	0	0	0	0
1180	관리좀 하세요!! 비밀번호좀 찾으려는데 회원정보가 일치하지 않다고 나오고 아이핀도해도 일치하지 않는다고하고 지금까지 사용했던 전 유령임? 제발좀 신경좀 써봐요!! 성질나서 주문도 못하겠네.	1	1	0	0	1	0	0	0
1181	업데이트 하라더니.. 출첵 안되는 건 뭡니까? 나중에 보상해주시나요??	0	1	0	0	0	0	1	0
1182	이벤트 계속 오류나고 이벤트 정보자체가 없다고 뜨는데 관리자님 확인좀 하세요	1	1	0	0	0	0	1	0
1183	둘다 맘어 들어용	0	0	0	0	0	0	0	0
1184	속도가다른사이트에보다너무느림 상품보다짜증나구매욕뚝떨어짐	1	1	0	0	0	0	0	0
1185	도대체 왜안되는겁니까 오늘새벽부터 또접속오류네요 이러면 앱을없애던가 한두번도아니고	0	1	1	0	0	0	0	0
1186	안열려요 제거후 다시설치해봐도 안열리네요 후기보니 저만의 문제가 아닌듯하군요.	1	1	0	0	0	0	0	0
1187	몇번을 앱삭제하고 새로 깔아도 접속안됨 언제 해결되는 거에요? 짜증나	0	1	0	0	0	0	0	0
1188	롯데닷컴 롯데마트 모두 바뀌었네요;; 근데 너무 불편해서.. 이 업무한 사람들 머릿속이 궁금해질 정도입니다. 황금연휴에 가정의 달을 앞두고 무리수네요. 마트는 너무 불편해져서 삭제했어요. 타사 마트앱 애용하면 되니깐요.	0	1	0	0	0	0	0	0
1189	롯데마트에서 항상 구매하는데 업데이트 이후 장바구니 담기도 안되고 상품 누르면 입력값이 유효하지 않다는 화면이 너무 자주 뜨네요	1	1	0	0	0	0	0	0
1190	할인이 많고 보기편해서 자주 이용하게 되네요~	1	0	0	0	0	1	0	0
1191	너무 좋아요! 업뎃 부탁드려요~	0	0	0	0	0	0	0	0
1192	낮은가격순이나 신상품순 정렬해 놓고 상품하나 클릭하고 뒤로 가면 정렬이 다 풀려있네요. 매번 정렬 다시 설정하기 넘 힘들어요. 그리고 상품명으로 검색하면 이미지 여러개보기가 아니고 크게보기만 나오는데 이것도 너무 불편하고요. 사소하지만 한번에 여러개 비교하고 쇼핑하는 사람한테는 너무 불편하고 짜증나는 시스템이에요. 예전엔 안그랬는데 왜 그런가요? 다른 쇼핑몰로 갈아타려고 알아보던중에 넘 답답해서 글남깁니다.	1	1	0	1	0	1	0	0
1193	이 앱 왜이래요? 하도 속도가 느리고 버벅여서 삭제하고 재설치 하니까 로그인이 안되요. 비밀번호가 잘못 됐나해서 비밀번호 찾기하니까 일치하는 회원정보가 없다고 나오는데 어떻게 된거에요? 올해초부터 몇년째 잘쓰던 앱이 버벅이고 결제도 안되더니. . . 이젠 회원이 아니래~ㅋㅋ물건 사라는 건지 말라는 건지. . . 대기업 롯데는 이런거 개선이 안되는 거에요~?	1	1	0	1	1	0	0	0
1194	좋다	0	0	0	0	0	0	0	0
1195	고객센터에서는 정상 운행 되고 있다고 하고 고객은 튕겨져 나가고 앱관리가 엉망인것 같아요.. 앱아 제데로 운용되고 있는지 조차 파악을 못하니 원... 롯데가 정신 못차리네요 ㅡ.ㅡ	0	1	0	1	1	0	0	0
1196	진심 쓰레기 로그인 안되서 비번바꾸고다시해도 로그인안되서 전화했더니 고객센터는 나몰라라 탈퇴한다고 했더니 너그러세요ㅋㅋ 쓰레기앱에 쓰레기회사 쓰레기 직원 쓰레기 서비스임	0	1	0	1	1	0	0	0
1197	자동 할인적용 되서 간편하게 쓰기 좋아여	0	1	0	0	0	1	0	0
